REGION,TIMESLICE,FUEL,YEAR,VALUE
"FL","TM17","RESELC",2036,3.4348189436e-06
"FL","TM17","RESELC",2037,3.473530387776e-06
"FL","TM17","RESELC",2038,3.51268625896e-06
"FL","TM17","RESELC",2039,3.552295816048e-06
"FL","TM17","RESELC",2040,3.592377576832e-06
"FL","TM17","RESELC",2041,3.632931541312e-06
"FL","TM17","RESELC",2042,3.673948450592e-06
"FL","TM17","RESELC",2043,3.71545608136e-06
"FL","TM17","RESELC",2044,3.765704109952e-06
"FL","TM17","RESELC",2045,3.815942879648e-06
"FL","TM17","RESELC",2046,3.86619090824e-06
"FL","TM17","RESELC",2047,3.916438936832e-06
"FL","TM17","RESELC",2048,3.966677706528e-06
"FL","TM17","RESELC",2049,4.01692573512e-06
"FL","TM17","RESELC",2050,4.093422733872e-06
"FL","TM18","COMELC",2019,3.974017223708e-06
"FL","TM18","COMELC",2020,2.39090414796e-06
"FL","TM18","COMELC",2021,2.59174840096e-06
"FL","TM18","COMELC",2022,4.145687156452e-06
"FL","TM18","COMELC",2023,4.282884091344e-06
"FL","TM18","COMELC",2024,4.420451121264e-06
"FL","TM18","COMELC",2025,4.558415326336e-06
"FL","TM18","COMELC",2026,4.692109898524e-06
"FL","TM18","COMELC",2027,4.826012084996e-06
"FL","TM18","COMELC",2028,4.960103832336e-06
"FL","TM18","COMELC",2029,5.09440319396e-06
"FL","TM18","COMELC",2030,5.228910169868e-06
"FL","TM18","COMELC",2031,5.249635491436e-06
"FL","TM18","COMELC",2032,5.27055940058e-06
"FL","TM18","COMELC",2033,5.291708977424e-06
"FL","TM18","COMELC",2034,5.313057141844e-06
"FL","TM18","COMELC",2035,5.334621947256e-06
"FL","TM18","COMELC",2036,5.35640339366e-06
"FL","TM18","COMELC",2037,5.378410507764e-06
"FL","TM18","COMELC",2038,5.400625236152e-06
"FL","TM18","COMELC",2039,5.423074658948e-06
"FL","TM18","COMELC",2040,5.445740722736e-06
"FL","TM18","COMELC",2041,5.468632454224e-06
"FL","TM18","COMELC",2042,5.491749853412e-06
"FL","TM18","COMELC",2043,5.515110973716e-06
"FL","TM18","COMELC",2044,5.589689635212e-06
"FL","TM18","COMELC",2045,5.664268296708e-06
"FL","TM18","COMELC",2046,5.738846958204e-06
"FL","TM18","COMELC",2047,5.813434646408e-06
"FL","TM18","COMELC",2048,5.888013307904e-06
"FL","TM18","COMELC",2049,5.9625919694e-06
"FL","TM18","COMELC",2050,6.037179657604e-06
"FL","TM18","RESELC",2019,2.600043945612e-06
"FL","TM18","RESELC",2020,2.65606369546e-06
"FL","TM18","RESELC",2021,2.713681172624e-06
"FL","TM18","RESELC",2022,2.772941510644e-06
"FL","TM18","RESELC",2023,2.833907896476e-06
"FL","TM18","RESELC",2024,2.896661570492e-06
"FL","TM18","RESELC",2025,2.96125669294e-06
"FL","TM18","RESELC",2026,2.99447497838e-06
"FL","TM18","RESELC",2027,3.028081412264e-06
"FL","TM18","RESELC",2028,3.062075994592e-06
"FL","TM18","RESELC",2029,3.096458725364e-06
"FL","TM18","RESELC",2030,3.131256684704e-06
"FL","TM18","RESELC",2031,3.166451819196e-06
"FL","TM18","RESELC",2032,3.202053155548e-06
"FL","TM18","RESELC",2033,3.238078747176e-06
"FL","TM18","RESELC",2034,3.274519567372e-06
"FL","TM18","RESELC",2035,3.311384642844e-06
"FL","TM18","RESELC",2036,3.3486830003e-06
"FL","TM18","RESELC",2037,3.386423666448e-06
"FL","TM18","RESELC",2038,3.42459761458e-06
"FL","TM18","RESELC",2039,3.463213871404e-06
"FL","TM18","RESELC",2040,3.502290490336e-06
"FL","TM18","RESELC",2041,3.541827471376e-06
"FL","TM18","RESELC",2042,3.581815787816e-06
"FL","TM18","RESELC",2043,3.62228251978e-06
"FL","TM18","RESELC",2044,3.671270464096e-06
"FL","TM18","RESELC",2045,3.720249381704e-06
"FL","TM18","RESELC",2046,3.76923732602e-06
"FL","TM18","RESELC",2047,3.818225270336e-06
"FL","TM18","RESELC",2048,3.867204187944e-06
"FL","TM18","RESELC",2049,3.91619213226e-06
"FL","TM18","RESELC",2050,3.990770793756e-06
"FL","TM19","COMELC",2019,3.98424513494e-06
"FL","TM19","COMELC",2020,2.3970576078e-06
"FL","TM19","COMELC",2021,2.5984187728e-06
"FL","TM19","COMELC",2022,4.15635689386e-06
"FL","TM19","COMELC",2023,4.29390693192e-06
"FL","TM19","COMELC",2024,4.43182801752e-06
"FL","TM19","COMELC",2025,4.57014730048e-06
"FL","TM19","COMELC",2026,4.70418596182e-06
"FL","TM19","COMELC",2027,4.83843277178e-06
"FL","TM19","COMELC",2028,4.97286963048e-06
"FL","TM19","COMELC",2029,5.1075146378e-06
"FL","TM19","COMELC",2030,5.24236779374e-06
"FL","TM19","COMELC",2031,5.26314645598e-06
"FL","TM19","COMELC",2032,5.2841242169e-06
"FL","TM19","COMELC",2033,5.30532822632e-06
"FL","TM19","COMELC",2034,5.32673133442e-06
"FL","TM19","COMELC",2035,5.34835164108e-06
"FL","TM19","COMELC",2036,5.3701891463e-06
"FL","TM19","COMELC",2037,5.39225290002e-06
"FL","TM19","COMELC",2038,5.41452480236e-06
"FL","TM19","COMELC",2039,5.43703200314e-06
"FL","TM19","COMELC",2040,5.45975640248e-06
"FL","TM19","COMELC",2041,5.48270705032e-06
"FL","TM19","COMELC",2042,5.50588394666e-06
"FL","TM19","COMELC",2043,5.52930519138e-06
"FL","TM19","COMELC",2044,5.60407579566e-06
"FL","TM19","COMELC",2045,5.67884639994e-06
"FL","TM19","COMELC",2046,5.75361700422e-06
"FL","TM19","COMELC",2047,5.82839665844e-06
"FL","TM19","COMELC",2048,5.90316726272e-06
"FL","TM19","COMELC",2049,5.977937867e-06
"FL","TM19","COMELC",2050,6.05271752122e-06
"FL","TM19","RESELC",2019,2.60673566766e-06
"FL","TM19","RESELC",2020,2.6628995953e-06
"FL","TM19","RESELC",2021,2.72066536232e-06
"FL","TM19","RESELC",2022,2.78007821842e-06
"FL","TM19","RESELC",2023,2.84120151318e-06
"FL","TM19","RESELC",2024,2.90411669606e-06
"FL","TM19","RESELC",2025,2.9688780667e-06
"FL","TM19","RESELC",2026,3.0021818459e-06
"FL","TM19","RESELC",2027,3.03587477252e-06
"FL","TM19","RESELC",2028,3.06995684656e-06
"FL","TM19","RESELC",2029,3.10442806802e-06
"FL","TM19","RESELC",2030,3.13931558672e-06
"FL","TM19","RESELC",2031,3.17460130278e-06
"FL","TM19","RESELC",2032,3.21029426614e-06
"FL","TM19","RESELC",2033,3.24641257668e-06
"FL","TM19","RESELC",2034,3.28294718446e-06
"FL","TM19","RESELC",2035,3.31990713942e-06
"FL","TM19","RESELC",2036,3.3573014915e-06
"FL","TM19","RESELC",2037,3.39513929064e-06
"FL","TM19","RESELC",2038,3.4334114869e-06
"FL","TM19","RESELC",2039,3.47212713022e-06
"FL","TM19","RESELC",2040,3.51130432048e-06
"FL","TM19","RESELC",2041,3.55094305768e-06
"FL","TM19","RESELC",2042,3.59103429188e-06
"FL","TM19","RESELC",2043,3.6316051729e-06
"FL","TM19","RESELC",2044,3.68071919728e-06
"FL","TM19","RESELC",2045,3.72982417172e-06
"FL","TM19","RESELC",2046,3.7789381961e-06
"FL","TM19","RESELC",2047,3.82805222048e-06
"FL","TM19","RESELC",2048,3.87715719492e-06
"FL","TM19","RESELC",2049,3.9262712193e-06
"FL","TM19","RESELC",2050,4.00104182358e-06
"FL","TM20","COMELC",2019,5.294997833475e-06
"FL","TM20","COMELC",2020,3.18565108575e-06
"FL","TM20","COMELC",2021,3.453256842e-06
"FL","TM20","COMELC",2022,5.523731598525e-06
"FL","TM20","COMELC",2023,5.7065333913e-06
"FL","TM20","COMELC",2024,5.8898283003e-06
"FL","TM20","COMELC",2025,6.0736524072e-06
"FL","TM20","COMELC",2026,6.251787636675e-06
"FL","TM20","COMELC",2027,6.430199492325e-06
"FL","TM20","COMELC",2028,6.6088639197e-06
"FL","TM20","COMELC",2029,6.78780497325e-06
"FL","TM20","COMELC",2030,6.967022652975e-06
"FL","TM20","COMELC",2031,6.994637161575e-06
"FL","TM20","COMELC",2032,7.022516269125e-06
"FL","TM20","COMELC",2033,7.0506960573e-06
"FL","TM20","COMELC",2034,7.079140444425e-06
"FL","TM20","COMELC",2035,7.10787348495e-06
"FL","TM20","COMELC",2036,7.136895178875e-06
"FL","TM20","COMELC",2037,7.166217553425e-06
"FL","TM20","COMELC",2038,7.19581655415e-06
"FL","TM20","COMELC",2039,7.225728262725e-06
"FL","TM20","COMELC",2040,7.2559286247e-06
"FL","TM20","COMELC",2041,7.2864296673e-06
"FL","TM20","COMELC",2042,7.317231390525e-06
"FL","TM20","COMELC",2043,7.348357848825e-06
"FL","TM20","COMELC",2044,7.447726781775e-06
"FL","TM20","COMELC",2045,7.547095714725e-06
"FL","TM20","COMELC",2046,7.646464647675e-06
"FL","TM20","COMELC",2047,7.74584560785e-06
"FL","TM20","COMELC",2048,7.8452145408e-06
"FL","TM20","COMELC",2049,7.94458347375e-06
"FL","TM20","COMELC",2050,8.043964433925e-06
"FL","TM20","RESELC",2019,3.464309861775e-06
"FL","TM20","RESELC",2020,3.538950820125e-06
"FL","TM20","RESELC",2021,3.6157205973e-06
"FL","TM20","RESELC",2022,3.694679329425e-06
"FL","TM20","RESELC",2023,3.775911207075e-06
"FL","TM20","RESELC",2024,3.859524475275e-06
"FL","TM20","RESELC",2025,3.945591297375e-06
"FL","TM20","RESELC",2026,3.989851485375e-06
"FL","TM20","RESELC",2027,4.03462884405e-06
"FL","TM20","RESELC",2028,4.0799233734e-06
"FL","TM20","RESELC",2029,4.125735073425e-06
"FL","TM20","RESELC",2030,4.1721000258e-06
"FL","TM20","RESELC",2031,4.218994176075e-06
"FL","TM20","RESELC",2032,4.266429551475e-06
"FL","TM20","RESELC",2033,4.31443020645e-06
"FL","TM20","RESELC",2034,4.362984113775e-06
"FL","TM20","RESELC",2035,4.412103300675e-06
"FL","TM20","RESELC",2036,4.461799794375e-06
"FL","TM20","RESELC",2037,4.5120856221e-06
"FL","TM20","RESELC",2038,4.562948756625e-06
"FL","TM20","RESELC",2039,4.614401225175e-06
"FL","TM20","RESELC",2040,4.6664670822e-06
"FL","TM20","RESELC",2041,4.7191463277e-06
"FL","TM20","RESELC",2042,4.77242693445e-06
"FL","TM20","RESELC",2043,4.826344984125e-06
"FL","TM20","RESELC",2044,4.8916167342e-06
"FL","TM20","RESELC",2045,4.95687645705e-06
"FL","TM20","RESELC",2046,5.022148207125e-06
"FL","TM20","RESELC",2047,5.0874199572e-06
"FL","TM20","RESELC",2048,5.15267968005e-06
"FL","TM20","RESELC",2049,5.217951430125e-06
"FL","TM20","RESELC",2050,5.317320363075e-06
"FL","TM21","COMELC",2019,4.643956415679e-06
"FL","TM21","COMELC",2020,2.79396238923e-06
"FL","TM21","COMELC",2021,3.02866493448e-06
"FL","TM21","COMELC",2022,4.844566438401e-06
"FL","TM21","COMELC",2023,5.004892010772e-06
"FL","TM21","COMELC",2024,5.165650068732e-06
"FL","TM21","COMELC",2025,5.326872257568e-06
"FL","TM21","COMELC",2026,5.483105039487e-06
"FL","TM21","COMELC",2027,5.639580435273e-06
"FL","TM21","COMELC",2028,5.796277348068e-06
"FL","TM21","COMELC",2029,5.95321687473e-06
"FL","TM21","COMELC",2030,6.110399015259e-06
"FL","TM21","COMELC",2031,6.134618208243e-06
"FL","TM21","COMELC",2032,6.159069466665e-06
"FL","TM21","COMELC",2033,6.183784435812e-06
"FL","TM21","COMELC",2034,6.208731470397e-06
"FL","TM21","COMELC",2035,6.233931667278e-06
"FL","TM21","COMELC",2036,6.259385026455e-06
"FL","TM21","COMELC",2037,6.285102096357e-06
"FL","TM21","COMELC",2038,6.311061780126e-06
"FL","TM21","COMELC",2039,6.337295723049e-06
"FL","TM21","COMELC",2040,6.363782828268e-06
"FL","TM21","COMELC",2041,6.390533644212e-06
"FL","TM21","COMELC",2042,6.417548170881e-06
"FL","TM21","COMELC",2043,6.444847505133e-06
"FL","TM21","COMELC",2044,6.531998625531e-06
"FL","TM21","COMELC",2045,6.619149745929e-06
"FL","TM21","COMELC",2046,6.706300866327e-06
"FL","TM21","COMELC",2047,6.793462535154e-06
"FL","TM21","COMELC",2048,6.880613655552e-06
"FL","TM21","COMELC",2049,6.96776477595e-06
"FL","TM21","COMELC",2050,7.054926444777e-06
"FL","TM21","RESELC",2019,3.038358940731e-06
"FL","TM21","RESELC",2020,3.103822491105e-06
"FL","TM21","RESELC",2021,3.171153113412e-06
"FL","TM21","RESELC",2022,3.240403549797e-06
"FL","TM21","RESELC",2023,3.311647639263e-06
"FL","TM21","RESELC",2024,3.384980317671e-06
"FL","TM21","RESELC",2025,3.460464875595e-06
"FL","TM21","RESELC",2026,3.499283094315e-06
"FL","TM21","RESELC",2027,3.538554895482e-06
"FL","TM21","RESELC",2028,3.578280279096e-06
"FL","TM21","RESELC",2029,3.618459245157e-06
"FL","TM21","RESELC",2030,3.659123438952e-06
"FL","TM21","RESELC",2031,3.700251763623e-06
"FL","TM21","RESELC",2032,3.741854767599e-06
"FL","TM21","RESELC",2033,3.783953547738e-06
"FL","TM21","RESELC",2034,3.826537555611e-06
"FL","TM21","RESELC",2035,3.869617339647e-06
"FL","TM21","RESELC",2036,3.913203448275e-06
"FL","TM21","RESELC",2037,3.957306429924e-06
"FL","TM21","RESELC",2038,4.001915736165e-06
"FL","TM21","RESELC",2039,4.047041915427e-06
"FL","TM21","RESELC",2040,4.092706064568e-06
"FL","TM21","RESELC",2041,4.138908183588e-06
"FL","TM21","RESELC",2042,4.185637724058e-06
"FL","TM21","RESELC",2043,4.232926331265e-06
"FL","TM21","RESELC",2044,4.290172655448e-06
"FL","TM21","RESELC",2045,4.347408431202e-06
"FL","TM21","RESELC",2046,4.404654755385e-06
"FL","TM21","RESELC",2047,4.461901079568e-06
"FL","TM21","RESELC",2048,4.519136855322e-06
"FL","TM21","RESELC",2049,4.576383179505e-06
"FL","TM21","RESELC",2050,4.663534299903e-06
"FL","TM22","COMELC",2019,5.871473939401e-06
"FL","TM22","COMELC",2020,3.53247875037e-06
"FL","TM22","COMELC",2021,3.82921923512e-06
"FL","TM22","COMELC",2022,6.125110368119e-06
"FL","TM22","COMELC",2023,6.327814126668e-06
"FL","TM22","COMELC",2024,6.531064687908e-06
"FL","TM22","COMELC",2025,6.734902061792e-06
"FL","TM22","COMELC",2026,6.932431199753e-06
"FL","TM22","COMELC",2027,7.130267080687e-06
"FL","TM22","COMELC",2028,7.328383031292e-06
"FL","TM22","COMELC",2029,7.52680572487e-06
"FL","TM22","COMELC",2030,7.725535161421e-06
"FL","TM22","COMELC",2031,7.756156112117e-06
"FL","TM22","COMELC",2032,7.787070469135e-06
"FL","TM22","COMELC",2033,7.818318242428e-06
"FL","TM22","COMELC",2034,7.849859422043e-06
"FL","TM22","COMELC",2035,7.881720681282e-06
"FL","TM22","COMELC",2036,7.913902020145e-06
"FL","TM22","COMELC",2037,7.946416775283e-06
"FL","TM22","COMELC",2038,7.979238273394e-06
"FL","TM22","COMELC",2039,8.012406524431e-06
"FL","TM22","COMELC",2040,8.045894855092e-06
"FL","TM22","COMELC",2041,8.079716602028e-06
"FL","TM22","COMELC",2042,8.113871765239e-06
"FL","TM22","COMELC",2043,8.148387018027e-06
"FL","TM22","COMELC",2044,8.258574428589e-06
"FL","TM22","COMELC",2045,8.368761839151e-06
"FL","TM22","COMELC",2046,8.478949249713e-06
"FL","TM22","COMELC",2047,8.589149996926e-06
"FL","TM22","COMELC",2048,8.699337407488e-06
"FL","TM22","COMELC",2049,8.80952481805e-06
"FL","TM22","COMELC",2050,8.919725565263e-06
"FL","TM22","RESELC",2019,3.841475617389e-06
"FL","TM22","RESELC",2020,3.924242873495e-06
"FL","TM22","RESELC",2021,4.009370716828e-06
"FL","TM22","RESELC",2022,4.096925830643e-06
"FL","TM22","RESELC",2023,4.187001571497e-06
"FL","TM22","RESELC",2024,4.279717969249e-06
"FL","TM22","RESELC",2025,4.375155043805e-06
"FL","TM22","RESELC",2026,4.424233919485e-06
"FL","TM22","RESELC",2027,4.473886271158e-06
"FL","TM22","RESELC",2028,4.524112098824e-06
"FL","TM22","RESELC",2029,4.574911402483e-06
"FL","TM22","RESELC",2030,4.626324192088e-06
"FL","TM22","RESELC",2031,4.678323794337e-06
"FL","TM22","RESELC",2032,4.730923545881e-06
"FL","TM22","RESELC",2033,4.784150120022e-06
"FL","TM22","RESELC",2034,4.837990180109e-06
"FL","TM22","RESELC",2035,4.892457062793e-06
"FL","TM22","RESELC",2036,4.947564104725e-06
"FL","TM22","RESELC",2037,5.003324642556e-06
"FL","TM22","RESELC",2038,5.059725339635e-06
"FL","TM22","RESELC",2039,5.116779532613e-06
"FL","TM22","RESELC",2040,5.174513894792e-06
"FL","TM22","RESELC",2041,5.232928426172e-06
"FL","TM22","RESELC",2042,5.292009790102e-06
"FL","TM22","RESELC",2043,5.351797996535e-06
"FL","TM22","RESELC",2044,5.424176001512e-06
"FL","TM22","RESELC",2045,5.496540669838e-06
"FL","TM22","RESELC",2046,5.568918674815e-06
"FL","TM22","RESELC",2047,5.641296679792e-06
"FL","TM22","RESELC",2048,5.713661348118e-06
"FL","TM22","RESELC",2049,5.786039353095e-06
"FL","TM22","RESELC",2050,5.896226763657e-06
"FL","TM23","COMELC",2019,8.035068548108e-06
"FL","TM23","COMELC",2020,4.83417097596e-06
"FL","TM23","COMELC",2021,5.24025812896e-06
"FL","TM23","COMELC",2022,8.382168120052e-06
"FL","TM23","COMELC",2023,8.659566710544e-06
"FL","TM23","COMELC",2024,8.937713596464e-06
"FL","TM23","COMELC",2025,9.216663531136e-06
"FL","TM23","COMELC",2026,9.486980691724e-06
"FL","TM23","COMELC",2027,9.757717627796e-06
"FL","TM23","COMELC",2028,1.0028837837136e-05
"FL","TM23","COMELC",2029,1.030037782196e-05
"FL","TM23","COMELC",2030,1.0572337582268e-05
"FL","TM23","COMELC",2031,1.0614242126236e-05
"FL","TM23","COMELC",2032,1.065654819458e-05
"FL","TM23","COMELC",2033,1.0699310540624e-05
"FL","TM23","COMELC",2034,1.0742474411044e-05
"FL","TM23","COMELC",2035,1.0786076308056e-05
"FL","TM23","COMELC",2036,1.083011623166e-05
"FL","TM23","COMELC",2037,1.0874612432964e-05
"FL","TM23","COMELC",2038,1.0919528409752e-05
"FL","TM23","COMELC",2039,1.0964918915348e-05
"FL","TM23","COMELC",2040,1.1010747447536e-05
"FL","TM23","COMELC",2041,1.1057032257424e-05
"FL","TM23","COMELC",2042,1.1103773345012e-05
"FL","TM23","COMELC",2043,1.1151007212516e-05
"FL","TM23","COMELC",2044,1.1301797866812e-05
"FL","TM23","COMELC",2045,1.1452588521108e-05
"FL","TM23","COMELC",2046,1.1603379175404e-05
"FL","TM23","COMELC",2047,1.1754188080808e-05
"FL","TM23","COMELC",2048,1.1904978735104e-05
"FL","TM23","COMELC",2049,1.20557693894e-05
"FL","TM23","COMELC",2050,1.2206578294804e-05
"FL","TM23","RESELC",2019,5.257030897212e-06
"FL","TM23","RESELC",2020,5.37029727346e-06
"FL","TM23","RESELC",2021,5.486794095824e-06
"FL","TM23","RESELC",2022,5.606612619844e-06
"FL","TM23","RESELC",2023,5.729880603276e-06
"FL","TM23","RESELC",2024,5.856762306092e-06
"FL","TM23","RESELC",2025,5.98736723494e-06
"FL","TM23","RESELC",2026,6.05453131238e-06
"FL","TM23","RESELC",2027,6.122480187464e-06
"FL","TM23","RESELC",2028,6.191213860192e-06
"FL","TM23","RESELC",2029,6.260732330564e-06
"FL","TM23","RESELC",2030,6.331090351904e-06
"FL","TM23","RESELC",2031,6.402251421996e-06
"FL","TM23","RESELC",2032,6.474233791948e-06
"FL","TM23","RESELC",2033,6.547073963976e-06
"FL","TM23","RESELC",2034,6.620753686972e-06
"FL","TM23","RESELC",2035,6.695291212044e-06
"FL","TM23","RESELC",2036,6.7707047903e-06
"FL","TM23","RESELC",2037,6.847012672848e-06
"FL","TM23","RESELC",2038,6.92419660858e-06
"FL","TM23","RESELC",2039,7.002274848604e-06
"FL","TM23","RESELC",2040,7.081283895136e-06
"FL","TM23","RESELC",2041,7.161223748176e-06
"FL","TM23","RESELC",2042,7.242076156616e-06
"FL","TM23","RESELC",2043,7.32389587378e-06
"FL","TM23","RESELC",2044,7.422944636896e-06
"FL","TM23","RESELC",2045,7.521975148904e-06
"FL","TM23","RESELC",2046,7.62102391202e-06
"FL","TM23","RESELC",2047,7.720072675136e-06
"FL","TM23","RESELC",2048,7.819103187144e-06
"FL","TM23","RESELC",2049,7.91815195026e-06
"FL","TM23","RESELC",2050,8.068942604556e-06
"FL","TM24","COMELC",2019,5.943864851582e-06
"FL","TM24","COMELC",2020,3.57603158934e-06
"FL","TM24","COMELC",2021,3.87643066384e-06
"FL","TM24","COMELC",2022,6.200628429058e-06
"FL","TM24","COMELC",2023,6.405831374376e-06
"FL","TM24","COMELC",2024,6.611587864056e-06
"FL","TM24","COMELC",2025,6.817938401344e-06
"FL","TM24","COMELC",2026,7.017902926846e-06
"FL","TM24","COMELC",2027,7.218177977234e-06
"FL","TM24","COMELC",2028,7.418736550344e-06
"FL","TM24","COMELC",2029,7.61960564834e-06
"FL","TM24","COMELC",2030,7.820785271222e-06
"FL","TM24","COMELC",2031,7.851783755494e-06
"FL","TM24","COMELC",2032,7.88307926357e-06
"FL","TM24","COMELC",2033,7.914712298696e-06
"FL","TM24","COMELC",2034,7.946642357626e-06
"FL","TM24","COMELC",2035,7.978896442524e-06
"FL","TM24","COMELC",2036,8.01147455339e-06
"FL","TM24","COMELC",2037,8.044390191306e-06
"FL","TM24","COMELC",2038,8.077616354108e-06
"FL","TM24","COMELC",2039,8.111193545042e-06
"FL","TM24","COMELC",2040,8.145094761944e-06
"FL","TM24","COMELC",2041,8.179333505896e-06
"FL","TM24","COMELC",2042,8.213909776898e-06
"FL","TM24","COMELC",2043,8.248850577114e-06
"FL","TM24","COMELC",2044,8.360396516598e-06
"FL","TM24","COMELC",2045,8.471942456082e-06
"FL","TM24","COMELC",2046,8.583488395566e-06
"FL","TM24","COMELC",2047,8.695047836132e-06
"FL","TM24","COMELC",2048,8.806593775616e-06
"FL","TM24","COMELC",2049,8.9181397151e-06
"FL","TM24","COMELC",2050,9.029699155666e-06
"FL","TM24","RESELC",2019,3.888838158198e-06
"FL","TM24","RESELC",2020,3.97262587309e-06
"FL","TM24","RESELC",2021,4.058803279496e-06
"FL","TM24","RESELC",2022,4.147437882826e-06
"FL","TM24","RESELC",2023,4.238624190654e-06
"FL","TM24","RESELC",2024,4.332483712718e-06
"FL","TM24","RESELC",2025,4.42909745551e-06
"FL","TM24","RESELC",2026,4.47878143727e-06
"FL","TM24","RESELC",2027,4.529045965556e-06
"FL","TM24","RESELC",2028,4.579891040368e-06
"FL","TM24","RESELC",2029,4.631316661706e-06
"FL","TM24","RESELC",2030,4.683363332816e-06
"FL","TM24","RESELC",2031,4.736004051534e-06
"FL","TM24","RESELC",2032,4.789252318942e-06
"FL","TM24","RESELC",2033,4.843135137204e-06
"FL","TM24","RESELC",2034,4.897639005238e-06
"FL","TM24","RESELC",2035,4.952777424126e-06
"FL","TM24","RESELC",2036,5.00856389495e-06
"FL","TM24","RESELC",2037,5.065011918792e-06
"FL","TM24","RESELC",2038,5.12210799457e-06
"FL","TM24","RESELC",2039,5.179865623366e-06
"FL","TM24","RESELC",2040,5.238311807344e-06
"FL","TM24","RESELC",2041,5.297446546504e-06
"FL","TM24","RESELC",2042,5.357256339764e-06
"FL","TM24","RESELC",2043,5.41778169037e-06
"FL","TM24","RESELC",2044,5.491052062384e-06
"FL","TM24","RESELC",2045,5.564308933316e-06
"FL","TM24","RESELC",2046,5.63757930533e-06
"FL","TM24","RESELC",2047,5.710849677344e-06
"FL","TM24","RESELC",2048,5.784106548276e-06
"FL","TM24","RESELC",2049,5.85737692029e-06
"FL","TM24","RESELC",2050,5.968922859774e-06
"FL","TM25","COMELC",2019,3.363974620538e-06
"FL","TM25","COMELC",2020,2.02388173506e-06
"FL","TM25","COMELC",2021,2.19389483056e-06
"FL","TM25","COMELC",2022,3.509291881222e-06
"FL","TM25","COMELC",2023,3.625428017784e-06
"FL","TM25","COMELC",2024,3.741877436904e-06
"FL","TM25","COMELC",2025,3.858663061696e-06
"FL","TM25","COMELC",2026,3.971834475514e-06
"FL","TM25","COMELC",2027,4.085181633206e-06
"FL","TM25","COMELC",2028,4.198689252696e-06
"FL","TM25","COMELC",2029,4.31237261606e-06
"FL","TM25","COMELC",2030,4.426231723298e-06
"FL","TM25","COMELC",2031,4.443775546546e-06
"FL","TM25","COMELC",2032,4.46148747263e-06
"FL","TM25","COMELC",2033,4.479390424664e-06
"FL","TM25","COMELC",2034,4.497461479534e-06
"FL","TM25","COMELC",2035,4.515715919316e-06
"FL","TM25","COMELC",2036,4.53415374401e-06
"FL","TM25","COMELC",2037,4.552782594654e-06
"FL","TM25","COMELC",2038,4.571587189172e-06
"FL","TM25","COMELC",2039,4.590590450678e-06
"FL","TM25","COMELC",2040,4.609777097096e-06
"FL","TM25","COMELC",2041,4.629154769464e-06
"FL","TM25","COMELC",2042,4.648723467782e-06
"FL","TM25","COMELC",2043,4.668498474126e-06
"FL","TM25","COMELC",2044,4.731628730082e-06
"FL","TM25","COMELC",2045,4.794758986038e-06
"FL","TM25","COMELC",2046,4.857889241994e-06
"FL","TM25","COMELC",2047,4.921027138988e-06
"FL","TM25","COMELC",2048,4.984157394944e-06
"FL","TM25","COMELC",2049,5.0472876509e-06
"FL","TM25","COMELC",2050,5.110425547894e-06
"FL","TM25","RESELC",2019,2.200916944482e-06
"FL","TM25","RESELC",2020,2.24833722631e-06
"FL","TM25","RESELC",2021,2.297109971864e-06
"FL","TM25","RESELC",2022,2.347273386334e-06
"FL","TM25","RESELC",2023,2.398880956986e-06
"FL","TM25","RESELC",2024,2.452001453162e-06
"FL","TM25","RESELC",2025,2.50668072109e-06
"FL","TM25","RESELC",2026,2.53479974093e-06
"FL","TM25","RESELC",2027,2.563247325404e-06
"FL","TM25","RESELC",2028,2.592023474512e-06
"FL","TM25","RESELC",2029,2.621128188254e-06
"FL","TM25","RESELC",2030,2.650584389744e-06
"FL","TM25","RESELC",2031,2.680376796906e-06
"FL","TM25","RESELC",2032,2.710513050778e-06
"FL","TM25","RESELC",2033,2.741008433436e-06
"FL","TM25","RESELC",2034,2.771855303842e-06
"FL","TM25","RESELC",2035,2.803061303034e-06
"FL","TM25","RESELC",2036,2.83463407205e-06
"FL","TM25","RESELC",2037,2.866581251928e-06
"FL","TM25","RESELC",2038,2.89889520163e-06
"FL","TM25","RESELC",2039,2.931583562194e-06
"FL","TM25","RESELC",2040,2.964661615696e-06
"FL","TM25","RESELC",2041,2.998129362136e-06
"FL","TM25","RESELC",2042,3.031979160476e-06
"FL","TM25","RESELC",2043,3.06623393383e-06
"FL","TM25","RESELC",2044,3.107701847056e-06
"FL","TM25","RESELC",2045,3.149162119244e-06
"FL","TM25","RESELC",2046,3.19063003247e-06
"FL","TM25","RESELC",2047,3.232097945696e-06
"FL","TM25","RESELC",2048,3.273558217884e-06
"FL","TM25","RESELC",2049,3.31502613111e-06
"FL","TM25","RESELC",2050,3.378156387066e-06
"FL","TM26","COMELC",2019,3.400832874509e-06
"FL","TM26","COMELC",2020,2.04605691633e-06
"FL","TM26","COMELC",2021,2.21793280408e-06
"FL","TM26","COMELC",2022,3.547742341171e-06
"FL","TM26","COMELC",2023,3.665150953212e-06
"FL","TM26","COMELC",2024,3.782876280372e-06
"FL","TM26","COMELC",2025,3.900941496928e-06
"FL","TM26","COMELC",2026,4.015352902477e-06
"FL","TM26","COMELC",2027,4.129941977483e-06
